"SNFG","Reference","Product","Sediaan","Scheduled Start Date","Scheduled Finished Date","Operation Type","Manufacturing Order","State","Streamline","Unit of Measure"
"B-RBMLP03-EM/H0014","B-RBMLP03-EM/H0014","[B-RBMLP03-EM] Emina Bare With Me Mineral Loose Powder 03 Amber 8 g","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030938","Confirmed","A","Pc(s)"
"B-RBMLP03-EM/H0014","MO-B-BMLPA3-BULK/H0014","[B-BMLPA3-BULK] Bare With Me Mineral Loose Powder 03 Amber (LPA)","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031811","Confirmed","A","kg"
"B-SFLP-EM8G/H0017","B-SFLP-EM8G/H0017","[B-SFLP-EM8G] Emina Sebum Fighter Loose Powder 8 g","P","2022-08-02","2022-08-03","PTI: Jatake 1 - Kemas","MO/220030939","Confirmed","A","Pc(s)"
"B-SFLP-EM8G/H0017","MO-B-ESFBBLP-BULK/H0034","[B-ESFBBLP-BULK] Everyday Shine Free BB Loose Powder","P","2022-07-29","2022-08-03","PTI: Jatake 1 - Olah","MO/220031853","Confirmed","A","kg"
"B-DMCP01-EM/H0017","B-DMCP01-EM/H0017","[B-DMCP01-EM] Emina Daily Matte Compact Powder 01 Light 11 g","P","2022-07-27","2022-07-28","PTI: Jatake 1 - Kemas","MO/220030940","Confirmed","A","Pc(s)"
"TC-RE02-W/H0026","TC-RE02-W/H0026","[TC-RE02-W] Wardah Exclusive Two Way Cake 02 Light Beige 12 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030941","Confirmed","A","Pc(s)"
"TC-RE02-W/H0027","TC-RE02-W/H0027","[TC-RE02-W] Wardah Exclusive Two Way Cake 02 Light Beige 12 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030942","Confirmed","A","Pc(s)"
"TC-RE02-W/H0028","TC-RE02-W/H0028","[TC-RE02-W] Wardah Exclusive Two Way Cake 02 Light Beige 12 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030943","Confirmed","A","Pc(s)"
"TC-RE02-W/H0028","MO-TC-PC08-BULK/H0120","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","2022-07-26","2022-07-29","PTI: Jatake 1 - Olah","MO/220031703","Confirmed","A","kg"
"TC-RE01-W/H0013","TC-RE01-W/H0013","[TC-RE01-W] Wardah Exclusive Two Way Cake 01 Sheer Pink 12 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030944","Confirmed","A","Pc(s)"
"TC-RE01-W/H0014","TC-RE01-W/H0014","[TC-RE01-W] Wardah Exclusive Two Way Cake 01 Sheer Pink 12 g","P","2022-07-29","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030945","Confirmed","A","Pc(s)"
"TC-RE03-W/H0016","TC-RE03-W/H0016","[TC-RE03-W] Wardah Exclusive Two Way Cake 03 Sandy Beige 12 g","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030946","Confirmed","A","Pc(s)"
"TC-RE03-W/H0016","MO-TC-PC03-BULK/H0103","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031772","Confirmed","A","kg"
"TC-RE03-W/H0017","TC-RE03-W/H0017","[TC-RE03-W] Wardah Exclusive Two Way Cake 03 Sandy Beige 12 g","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030947","Confirmed","A","Pc(s)"
"TC-RE03-W/H0017","MO-TC-PC03-BULK/H0104","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031771","Confirmed","A","kg"
"TC-RE04-W/H0023","TC-RE04-W/H0023","[TC-RE04-W] Wardah Exclusive Two Way Cake 04 Natural 12 g","P","2022-07-29","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030948","Confirmed","A","Pc(s)"
"TC-RE04-W/H0024","TC-RE04-W/H0024","[TC-RE04-W] Wardah Exclusive Two Way Cake 04 Natural 12 g","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030949","Confirmed","A","Pc(s)"
"TC-RE04-W/H0024","MO-TC-PC04-BULK/H0107","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031761","Confirmed","A","kg"
"TC-RE04-W/H0025","TC-RE04-W/H0025","[TC-RE04-W] Wardah Exclusive Two Way Cake 04 Natural 12 g","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030950","Confirmed","A","Pc(s)"
"TC-RE04-W/H0025","MO-TC-PC04-BULK/H0108","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031762","Confirmed","A","kg"
"TC-RRE03-W/H0039","TC-RRE03-W/H0039","[TC-RRE03-W] Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 g","P","2022-08-02","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030951","Confirmed","A","Pc(s)"
"TC-RRE03-W/H0039","MO-TC-PC03-BULK/H0105","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031824","Confirmed","A","kg"
"TC-RRE01-W/H0019","TC-RRE01-W/H0019","[TC-RRE01-W] Wardah Refill Exclusive Two Way Cake 01 Sheer Pink 12 g","P","2022-08-02","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030960","Confirmed","A","Pc(s)"
"TC-RRE01-W/H0019","MO-TC-PC02-BULK/H0082","[TC-PC02-BULK] PERFECT COVER TWC 02 CORAL","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031814","Confirmed","A","kg"
"TC-RRE02-W/H0045","TC-RRE02-W/H0045","[TC-RRE02-W] Wardah Refill Exclusive Two Way Cake 02 Light Beige 12 g","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030961","Confirmed","A","Pc(s)"
"TC-RRE02-W/H0045","MO-TC-PC08-BULK/H0121","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031835","Confirmed","A","kg"
"TC-RRE02-W/H0046","TC-RRE02-W/H0046","[TC-RRE02-W] Wardah Refill Exclusive Two Way Cake 02 Light Beige 12 g","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030962","Confirmed","A","Pc(s)"
"TC-RRE02-W/H0046","MO-TC-PC08-BULK/H0122","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031823","Confirmed","A","kg"
"TC-RRE04-W/H0043","TC-RRE04-W/H0043","[TC-RRE04-W] Wardah Refill Exclusive Two Way Cake 04 Natural 12 g","P","2022-08-02","2022-08-03","PTI: Jatake 1 - Kemas","MO/220030963","Confirmed","A","Pc(s)"
"TC-RRE04-W/H0043","MO-TC-PC04-BULK/H0109","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2022-07-28","2022-08-03","PTI: Jatake 1 - Olah","MO/220031838","Confirmed","A","kg"
"TC-RRE04-W/H0044","TC-RRE04-W/H0044","[TC-RRE04-W] Wardah Refill Exclusive Two Way Cake 04 Natural 12 g","P","2022-08-02","2022-08-03","PTI: Jatake 1 - Kemas","MO/220030964","Confirmed","A","Pc(s)"
"TC-RRE04-W/H0044","MO-TC-PC04-BULK/H0110","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2022-07-29","2022-08-03","PTI: Jatake 1 - Olah","MO/220031860","Confirmed","A","kg"
"TC-R3LLF07-W/H0008","TC-R3LLF07-W/H0008","[TC-R3LLF07-W] Wardah Lightening Powder Foundation Light Feel 07 Honey Beige 12 g","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030965","Confirmed","A","Pc(s)"
"TC-R3LLF07-W/H0008","MO-TC-R3LLF07-BULK/H0014","[TC-R3LLF07-BULK] Wardah Lightening Powder Foundation Light Feel 07 Honey Beige","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031827","Confirmed","A","kg"
"MY-TCR3LLF02-W/H0013","MY-TCR3LLF02-W/H0013","[MY-TCR3LLF02-W] Malaysia Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2022-08-02","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030966","Confirmed","A","Pc(s)"
"MY-TCR3LLF02-W/H0013","MO-TC-R3LLF02-BULK/H0118","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031829","Confirmed","A","kg"
"TC-W3ELB2-W12G/H0013","TC-W3ELB2-W12G/H0013","[TC-W3ELB2-W12G] Wardah Evd Lum Two Way Cake 02 Beige 12 g (Pc(s))","P","2022-08-01","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030968","Confirmed","A","Pc(s)"
"TC-W3ELB2-W12G/H0013","MO-TC-W1C2-BULK/H0041","[TC-W1C2-BULK] Luminous Two Way Cake 02","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Olah","MO/220031840","Confirmed","A","kg"
"TC-W3ELLI4-W12G/H0010","TC-W3ELLI4-W12G/H0010","[TC-W3ELLI4-W12G] Wardah Evd Lum Two Way Cake 04 Light Ivory 12 g (Pc(s))","P","2022-08-01","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030969","Confirmed","A","Pc(s)"
"TC-W3ELLI4-W12G/H0010","MO-TC-W1I2C4-BULK/H0031","[TC-W1I2C4-BULK] Luminous Two Way Cake 04","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Olah","MO/220031834","Confirmed","A","kg"
"TC-R3LEC04-W/H0012","TC-R3LEC04-W/H0012","[TC-R3LEC04-W] Wardah Lightening Powder Foundation Extra Cover 04 Natural 10 g","P","2022-08-03","2022-08-03","PTI: Jatake 1 - Kemas","MO/220030970","Confirmed","A","Pc(s)"
"TC-R3LEC04-W/H0012","MO-TC-R3LEC04-BULK/H0017","[TC-R3LEC04-BULK] Wardah Lightening Powder Foundation Extra Cover 04 Natural","P","2022-07-28","2022-08-03","PTI: Jatake 1 - Olah","MO/220031826","Confirmed","A","kg"
"BASE-PC-BULK/H0059","MO-BASE-PC-BULK/H0059","[BASE-PC-BULK] Base Perfect Cover Two Way  Cake","P","2022-07-27","2022-07-28","PTI: Jatake 1 - Antara","MO/220031531","Confirmed","A","kg"
"BASE-PC-BULK/H0060","MO-BASE-PC-BULK/H0060","[BASE-PC-BULK] Base Perfect Cover Two Way  Cake","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Antara","MO/220031532","Confirmed","A","kg"
"TC-IPMFPF11-W13G/H0009","TC-IPMFPF11-W13G/H0009","[TC-IPMFPF11-W13G] Wardah Instaperfect MATTE FIT Powder Foundation 11. FAIR 13 g","P","2022-08-03","2022-08-03","PTI: Jatake 1 - Kemas","MO/220030977","Confirmed","A","Pc(s)"
"TC-IPMFPF11-W13G/H0009","MO-TC-IPMFPF11-BULK/H0019","[TC-IPMFPF11-BULK] Instaperfect MATTE FIT Powder Foundation 11 Fair","P","2022-07-29","2022-08-03","PTI: Jatake 1 - Olah","MO/220031871","Confirmed","A","kg"
"BO-CLPPCCC-EM3.5GR/H0022","BO-CLPPCCC-EM3.5GR/H0022","[BO-CLPPCCC-EM3.5GR] Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030980","Confirmed","B","Pc(s)"
"BO-CLPPCCC-EM3.5GR/H0023","BO-CLPPCCC-EM3.5GR/H0023","[BO-CLPPCCC-EM3.5GR] Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030981","Confirmed","B","Pc(s)"
"BO-CLPPCCC-EM3.5GR/H0023","BO-CLPPCCC-RP-EM3,5G/H0017","[BO-CLPPCCC-RP-EM3,5G] Refill Press Cheek Lit Pressed Blush Pink Candy Cotton 3,5GR (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031036","Confirmed","B","Pc(s)"
"BO-CLPPPML-EM3.5GR/H0029","MO-BO-CLPPPML-BULK/H0022","[BO-CLPPPML-BULK] Cheek Lit Pressed Blush Marshmallow lady (PBM)","P","2022-07-25","2022-07-28","PTI: Jatake 1 - Olah","MO/220031421","Confirmed","B","kg"
"BO-CLPPPML-EM3.5GR/H0030","BO-CLPPPML-EM3.5GR/H0030","[BO-CLPPPML-EM3.5GR] Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s))","P","2022-07-28","2022-07-28","PTI: Jatake 1 - Kemas","MO/220030983","Confirmed","B","Pc(s)"
"BO-CLPPTVB-EM3.5GR/H0010","BO-CLPPTVB-EM3.5GR/H0010","[BO-CLPPTVB-EM3.5GR] Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s))","P","2022-07-27","2022-07-28","PTI: Jatake 1 - Kemas","MO/220030984","Confirmed","B","Pc(s)"
"FA-RGH-MO13G/H0031","FA-RGH-MO13G/H0031","[FA-RGH-MO13G] MAKE OVER Riche Glow Face Highlighter 13 g","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030985","Confirmed","B","Pc(s)"
"FA-RGH-MO13G/H0031","MO-FA-RGH-BULK/H0016","[FA-RGH-BULK] Riche Glow Face Highlighter","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031767","Confirmed","B","kg"
"FA-RGH-MO13G/H0031","FA-RGH-RP-MO13GR/H0017","[FA-RGH-RP-MO13GR] Refill Press Riche Glow Face Highlighter","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Press","MO/220031040","Confirmed","B","Pc(s)"
"BO-E01-W/H0023","BO-E01-W/H0023","[BO-E01-W] Wardah Exclusive Blush On 01 Rosy Pink 6.5 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030987","Confirmed","B","Pc(s)"
"BO-E01-W/H0023","BO-E01-W-RP-W6,5GR/H0022","[BO-E01-W-RP-W6,5GR] Refill Press Blush on Exclusive 01 Rosy Pink","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031042","Confirmed","B","Pc(s)"
"BO-E01-W/H0024","BO-E01-W/H0024","[BO-E01-W] Wardah Exclusive Blush On 01 Rosy Pink 6.5 g","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030988","Confirmed","B","Pc(s)"
"BO-E01-W/H0024","MO-BO-E01-W-BULK/H0023","[BO-E01-W-BULK] Wardah Exclusive Blush On 01 Rosy Pink","P","2022-07-27","2022-07-29","PTI: Jatake 1 - Olah","MO/220031757","Confirmed","B","kg"
"BO-E01-W/H0024","BO-E01-W-RP-W6,5GR/H0023","[BO-E01-W-RP-W6,5GR] Refill Press Blush on Exclusive 01 Rosy Pink","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031043","Confirmed","B","Pc(s)"
"TC-FC-MO14G/H0028","TC-FC-MO14G/H0028","[TC-FC-MO14G] MAKE OVER Face Contour Kit 14 g (Pc(s))","P","2022-08-01","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030989","Confirmed","B","Pc(s)"
"TC-FC-MO14G/H0028","MO-TC-FC02-MO-BULK/H0024","[TC-FC02-MO-BULK] Face Contour Kit Putih Tulang","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031756","Confirmed","B","kg"
"TC-FC-MO14G/H0028","MO-TC-FC-MO-BULK/H0024","[TC-FC-MO-BULK] Face Contour Kit Coklat","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Olah","MO/220031819","Confirmed","B","kg"
"TC-FC-MO14G/H0028","TC-FC-MO14G/H0028/02/01","[TC-FCK1&214GRRN-MO] Two Way Cake Face Contour Kit 01 dan 02 14gr Refil Make Over (Pc(s))","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Press","MO/220031044","Confirmed","B","Pc(s)"
"BO-W1A-W4GR/H0012","BO-W1A-W4GR/H0012","[BO-W1A-W4GR] Wardah Blush On A 4 gr","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030990","Confirmed","B","Pc(s)"
"BO-W1A-W4GR/H0012","BO-W1A-W4GR/H0012/02/01","[BO-W1A1&2RNFS4G-W] Blush on W1 A 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031045","Confirmed","B","Pc(s)"
"BO-W1C-W4GR/H0029","BO-W1C-W4GR/H0029","[BO-W1C-W4GR] Wardah Blush On C 4 gr","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220030991","Confirmed","B","Pc(s)"
"BO-W1C-W4GR/H0029","MO-BO-W1C-01-BULK/H0024","[BO-W1C-01-BULK] BLUSH ON C 01","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Olah","MO/220031818","Confirmed","B","kg"
"BO-W1C-W4GR/H0029","MO-BO-W1C-02 BULK/H0023","[BO-W1C-02 BULK] BLUSH ON C 02","P","2022-07-28","2022-08-01","PTI: Jatake 1 - Olah","MO/220031816","Confirmed","B","kg"
"BO-W1C-W4GR/H0029","BO-W1C-W4GR/H0029/02/01","[BO-W1C1&2RNFS4G-W] Blush on W1 C 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s))","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Press","MO/220031046","Confirmed","B","Pc(s)"
"BO-W1C-W4GR/H0030","BO-W1C-W4GR/H0030","[BO-W1C-W4GR] Wardah Blush On C 4 gr","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030992","Confirmed","B","Pc(s)"
"BO-W1C-W4GR/H0030","MO-BO-W1C-01-BULK/H0025","[BO-W1C-01-BULK] BLUSH ON C 01","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031813","Confirmed","B","kg"
"BO-W1C-W4GR/H0030","MO-BO-W1C-02 BULK/H0024","[BO-W1C-02 BULK] BLUSH ON C 02","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031822","Confirmed","B","kg"
"BO-W1C-W4GR/H0030","BO-W1C-W4GR/H0030/02/01","[BO-W1C1&2RNFS4G-W] Blush on W1 C 01 & 02 Refill Not For Sale 4 gr Wardah (Pc(s))","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Press","MO/220031047","Confirmed","B","Pc(s)"
"ES-PRPBK-EM3.3GR/H0007","ES-PRPBK-EM3.3GR/H0007","[ES-PRPBK-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030993","Confirmed","B","Pc(s)"
"ES-PRPBK-EM3.3GR/H0007","ES-PRPBK-EM3.3GR/H0007/03/01","[ES-PMEO-RP-W1,1GR] Refill Press Perfect Matte Eye Shadow Espresso","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031050","Confirmed","B","Pc(s)"
"ES-PRPGI-EM3.3GR/H0010","ES-PRPGI-EM3.3GR/H0010","[ES-PRPGI-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s))","P","2022-07-27","2022-07-28","PTI: Jatake 1 - Kemas","MO/220030994","Confirmed","B","Pc(s)"
"ES-PRPGI-EM3.3GR/H0010","MO-ES-C-BULK/H0025","[ES-C-BULK] Perfect Matte Eye Shadow Cocoa","P","2022-07-25","2022-07-28","PTI: Jatake 1 - Olah","MO/220031420","Confirmed","B","kg"
"ES-PRPGI-EM3.3GR/H0010","MO-ES-W1F-01 BULK/H0032","[ES-W1F-01 BULK] EYE SHADOW F 01","P","2022-07-26","2022-07-28","PTI: Jatake 1 - Olah","MO/220031699","Confirmed","B","kg"
"ES-PRPGI-EM3.3GR/H0011","ES-PRPGI-EM3.3GR/H0011","[ES-PRPGI-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s))","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030995","Confirmed","B","Pc(s)"
"ES-PRPGI-EM3.3GR/H0011","MO-ES-C-BULK/H0026","[ES-C-BULK] Perfect Matte Eye Shadow Cocoa","P","2022-07-26","2022-07-29","PTI: Jatake 1 - Olah","MO/220031701","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0013","ES-PRPNS-EM3.3GR/H0013","[ES-PRPNS-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","P","2022-07-26","2022-07-27","PTI: Jatake 1 - Kemas","MO/220030996","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0013","MO-ES-BV-MO-BULK/H0018","[ES-BV-MO-BULK] Shiny Glam Eye Shadow Brown Vegas","P","2022-07-23","2022-07-27","PTI: Jatake 1 - Olah","MO/220031412","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0014","ES-PRPNS-EM3.3GR/H0014","[ES-PRPNS-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","P","2022-07-27","2022-07-28","PTI: Jatake 1 - Kemas","MO/220030997","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0014","MO-ES-BV-MO-BULK/H0019","[ES-BV-MO-BULK] Shiny Glam Eye Shadow Brown Vegas","P","2022-07-25","2022-07-28","PTI: Jatake 1 - Olah","MO/220031424","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0015","ES-PRPNS-EM3.3GR/H0015","[ES-PRPNS-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","P","2022-07-29","2022-07-29","PTI: Jatake 1 - Kemas","MO/220030998","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0015","ES-PRPNS-EM3.3GR/H0015/02/01","[ES-W1F-01-RP-W1,1GR] Refill Press Eye Shadow Wardah F 01","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031064","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0015","MO-ES-BV-MO-BULK/H0020","[ES-BV-MO-BULK] Shiny Glam Eye Shadow Brown Vegas","P","2022-07-27","2022-07-29","PTI: Jatake 1 - Olah","MO/220031759","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0015","ES-PRPNS-EM3.3GR/H0015/03/01","[ES-BV-RP-W1,1GR] Refill Press Shiny Glam Eye Shadow Brown Vegas","P","2022-07-28","2022-07-29","PTI: Jatake 1 - Press","MO/220031065","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0016","ES-PRPNS-EM3.3GR/H0016","[ES-PRPNS-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s))","P","2022-08-01","2022-08-02","PTI: Jatake 1 - Kemas","MO/220030999","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0016","MO-ES-W0I-01 BULK/H0030","[ES-W0I-01 BULK] EYE SHADOW I 01","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031843","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0016","ES-PRPNS-EM3.3GR/H0016/01/01","[ES-W0I01RNFS1,3-W] Eye Shadow W0 I 01 Refill Not for Sale 1,33gr WNL Wardah (Pc(s))","P","2022-07-29","2022-08-02","PTI: Jatake 1 - Press","MO/220031066","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0016","MO-ES-W1F-01 BULK/H0037","[ES-W1F-01 BULK] EYE SHADOW F 01","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031845","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0016","ES-PRPNS-EM3.3GR/H0016/02/01","[ES-W1F-01-RP-W1,1GR] Refill Press Eye Shadow Wardah F 01","P","2022-07-29","2022-08-02","PTI: Jatake 1 - Press","MO/220031067","Confirmed","B","Pc(s)"
"ES-PRPNS-EM3.3GR/H0016","MO-ES-BV-MO-BULK/H0021","[ES-BV-MO-BULK] Shiny Glam Eye Shadow Brown Vegas","P","2022-07-28","2022-08-02","PTI: Jatake 1 - Olah","MO/220031842","Confirmed","B","kg"
"ES-PRPNS-EM3.3GR/H0016","ES-PRPNS-EM3.3GR/H0016/03/01","[ES-BV-RP-W1,1GR] Refill Press Shiny Glam Eye Shadow Brown Vegas","P","2022-07-29","2022-08-02","PTI: Jatake 1 - Press","MO/220031068","Confirmed","B","Pc(s)"
"ES-PRPPH-EM3.3GR/H0009","MO-ES-PRPPH02-BULK/H0007","[ES-PRPPH02-BULK] POSH 02","P","2022-07-25","2022-07-28","PTI: Jatake 1 - Olah","MO/220031444","Confirmed","B","kg"
"ES-PRPRP-EM3.3GR/H0006","ES-PRPRP-EM3.3GR/H0006","[ES-PRPRP-EM3.3GR] Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s))","P","2022-08-02","2022-08-03","PTI: Jatake 1 - Kemas","MO/220031001","Confirmed","B","Pc(s)"
"ES-PRPRP-EM3.3GR/H0006","MO-ES-PL-BULK/H0013","[ES-PL-BULK] Shiny Glam Eye Shadow Peach Ladylike","P","2022-07-29","2022-08-03","PTI: Jatake 1 - Olah","MO/220031857","Confirmed","B","kg"
"ES-PRPRP-EM3.3GR/H0006","ES-PRPRP-EM3.3GR/H0006/01/01","[ES-PL-RP-W1,1GR] Refill Press Shiny Glam Eye Shadow Peach Ladylike","P","2022-08-01","2022-08-03","PTI: Jatake 1 - Press","MO/220031072","Confirmed","B","Pc(s)"
"ES-PRPRP-EM3.3GR/H0006","MO-ES-W0H-03 BULK/H0005","[ES-W0H-03 BULK] EYE SHADOW H 03","P","2022-07-28","2022-08-03","PTI: Jatake 1 - Olah","MO/220031821","Confirmed","B","kg"
"ES-PRPRP-EM3.3GR/H0006","ES-PRPRP-EM3.3GR/H0006/02/01","[ES-W0H3RNFS1,3W-W] Eye Shadow W0 H 03 Refill Not for Sale 1,33gr WNL Wardah (Pc(s))","P","2022-08-01","2022-08-03","PTI: Jatake 1 - Press","MO/220031073","Confirmed","B","Pc(s)"
"ES-PRPRP-EM3.3GR/H0006","MO-ES-W1F-02 BULK/H0020","[ES-W1F-02 BULK] EYE SHADOW F 02","P","2022-07-29","2022-08-03","PTI: Jatake 1 - Olah","MO/220031859","Confirmed","B","kg"
"ES-PRPRP-EM3.3GR/H0006","ES-PRPRP-EM3.3GR/H0006/03/01","[ES-W1F02RNFS1,3-W] Eye Shadow W1 F 02 Refill Not for Sale 1,33gr WNL Wardah (Pc(s))","P","2022-08-01","2022-08-03","PTI: Jatake 1 - Press","MO/220031074","Confirmed","B","Pc(s)"
"ES-EPS-W3,3GR/H0007","ES-EPS-W3,3GR/H0007","[ES-EPS-W3,3GR] Wardah EyeXpert Eyeshadow Passionate 3,3 gr","P","2022-07-29","2022-08-01","PTI: Jatake 1 - Kemas","MO/220031002","Confirmed","B","Pc(s)"
"ES-EPS-W3,3GR/H0007","MO-ES-EPS-01-BULK/H0007","[ES-EPS-01-BULK] EyeXpert Eye Shadow Passionate 01","P","2022-07-27","2022-08-01","PTI: Jatake 1 - Olah","MO/220031750","Confirmed","B","kg"
