Code,Product,Quantity on Hand,Reserved,Available
T12,Wardah Tester Container Evd Lum Face Powder 02 Beige 30 gr (Pc(s)),4809.0,240.0,4569.0
T127,"Wardah Tester Lipstick Exclusive 45 Maroon Style 3,8 gr (Pc(s))",1.0,0.0,1.0
T129,"Wardah Tester Lipstick Exclusive 48 Rosemary 3,8 gr (Pc(s))",6.0,0.0,6.0
T130,Wardah Tester Container Exclusive Lipstick 20 Pink Pearl 3.8 gr (Pc(s)),667.0,252.0,415.0
T131,Wardah Tester Container Exclusive Lipstick 21 Orchid Pink 3.8 gr (Pc(s)),28.0,28.0,0.0
T134,Wardah Tester Container Exclusive Lipstick 29 Lavender 3.8 gr (Pc(s)),388.0,204.0,184.0
T135,Wardah Tester Container Exclusive Lipstick 30 Golden Coral 3.8 gr (Pc(s)),13.0,0.0,13.0
T136,Wardah Tester Container Exclusive Lipstick 31 Rose Wood 3.8 gr (Pc(s)),562.0,336.0,226.0
T139,Wardah Tester Container Exclusive Lipstick 36 Sugary Pink 3.8 gr (Pc(s)),6.0,0.0,6.0
T140,Wardah Tester Container Exclusive Lipstick 37 Pink Lovers 3.8 gr (Pc(s)),612.0,252.0,360.0
T144,Wardah Tester Container Exclusive Lipstick 42 Precious Violet 3.8 gr (Pc(s)),741.0,408.0,333.0
T146,Wardah Tester Container Exclusive Lipstick 44 Daring Brown 3.8 gr (Pc(s)),134.0,0.0,134.0
T147,Wardah Tester Container Exclusive Lipstick 45 Maroon Style 3.8 gr (Pc(s)),432.0,252.0,180.0
T149,Wardah Tester Container Exclusive Lipstick 47 Light Rose 3.8 gr (Pc(s)),5.0,0.0,5.0
T150,Wardah Tester Container Exclusive Lipstick 48 Rosemary 3.8 gr (Pc(s)),6.0,0.0,6.0
T151,Wardah Tester Container Lipgloss 3.8 gr (Pc(s)),3.0,0.0,3.0
T154,Wardah Tester Container Matte Lipstick 03 Red 3.8 gr (Pc(s)),1.0,0.0,1.0
T158,Wardah Tester Container Matte Lipstick 07 Dark Violet 3.8 gr (Pc(s)),1.0,1.0,0.0
T159,Wardah Tester Container Matte Lipstick 08 Brown 3.8 gr (Pc(s)),622.0,228.0,394.0
T162,Wardah Tester Container Matte Lipstick 12 Maroon 3.8 gr (Pc(s)),1.0,0.0,1.0
T164,Wardah Tester Container Matte Lipstick 14 Velvety Brown 3.8 gr (Pc(s)),138.0,84.0,54.0
T165,WArdah Tester Container Matte Lipstick 15 Bronze Nude 3.8 gr (Pc(s)),441.0,36.0,405.0
T166,Wardah Tester Container Matte Lipstick 16 Summer Pink 3.8 gr (Pc(s)),16.0,16.0,0.0
T170,Wardah Tester Container Matte Lipstick 20 Nuddish Peach 3.8 gr (Pc(s)),282.0,120.0,162.0
T171,Wardah Tester Container Wondershine 01 Cinnamon Red 4.5 ml (Pc(s)),8.0,0.0,8.0
T193,Wardah Tester Kit Sales/Non BA C (Pc(s)),1942.0,0.0,1942.0
T199,Wardah Tester Seaweed Cleansing Micellar Water 200 ml,22.0,0.0,22.0
T209,"Wardah Tester Lipbalm Strawberry 6,5 gr ",1.0,0.0,1.0
T212,Wardah Tester Roll On For Her 60 ml,394.0,0.0,394.0
T213,Wardah Tester Roll On For Him 60 ml,336.0,0.0,336.0
T216,Wardah Tester Container Evd Lum Two Way Cake 01 Light Beige 12 g ,4780.0,360.0,4420.0
T217,Wardah Tester Container Evd Lum Two Way Cake 02 Beige 12 g ,4240.0,288.0,3952.0
T218,Wardah Tester Container Evd Lum Two Way Cake 03 Ivory 12 g,3991.0,360.0,3631.0
T219,Wardah Tester Container Evd Lum Two Way Cake 04 Light Ivory 12 g ,4070.0,432.0,3638.0
T221,Wardah Tester Container Evd Lum Compact Powder 02 Beige 14 g ,436.0,0.0,436.0
T222,Wardah Tester Container Evd Lum Compact Powder 03 Ivory 14 g ,468.0,0.0,468.0
T223,Wardah Tester Container Evd Lum Compact Powder 04 Natural 14 g ,438.0,0.0,438.0
T225,Wardah Tester Container Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g,15.0,0.0,15.0
T227,Wardah Tester Container Lightening Two Way Cake Extra Cover 04 Natural 10 g,1.0,0.0,1.0
T228,Wardah Tester Container Lightening Two Way Cake Light Feel 01 Light Beige 12 g,5078.0,0.0,5078.0
T230,Wardah Tester Container Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g,2345.0,0.0,2345.0
T232,Wardah Tester Exclusive Matte Lip Cream 13 Fruit Punch 4 gr ,17657.0,1440.0,16217.0
T236,Wardah Tester Hydrating Toner 150 ml ,22.0,0.0,22.0
T237,Wardah Tester Intensive Moisturising Body Serum 100 ml ,363.0,0.0,363.0
T242,Wardah Tester Lipbalm Orange 6.5 g,2.0,0.0,2.0
T243,Wardah Tester Morning Essential Body Moisturizer 100 ml (Pc(s)),459.0,0.0,459.0
T244,Wardah Tester Eyexpert Staylast Gel Eyeliner 2 g,8683.0,648.0,8035.0
T245,Wardah Tester Acne Face Powder 25 gr (Pc(s)),257.0,18.0,239.0
T246,Wardah Tester Body Mist ETERNAL 200 ml (pc(s)),4157.0,92.0,4065.0
T247,Wardah Tester Body Mist FLAME 200 ml (Pc(s)),2107.0,23.0,2084.0
T248,Wardah Tester Body Mist INNOCENCE 200 ml (pc(s)),2914.0,184.0,2730.0
T249,Wardah Tester Body Mist SHINE 200 ml (pc(s)),4059.0,161.0,3898.0
T250,Wardah Tester Body Mist SPARKS 200 ml (pc(s)),540.0,345.0,195.0
T251,"Wardah Tester Eye Shadow H 3,3 gr",5445.0,40.0,5405.0
T252,"Wardah Tester Eye Shadow I 3,3 gr",2797.0,120.0,2677.0
T253,"Wardah Tester Eye Shadow J 3,3 gr",3872.0,140.0,3732.0
T254,"Wardah Tester Eye Shadow K 3,3 gr",3099.0,220.0,2879.0
T255,"Wardah Tester Eye Shadow L 3,3 gr",3034.0,140.0,2894.0
T256,"Wardah Tester Eye Shadow M 3,3 gr",2715.0,120.0,2595.0
T257,"Wardah Tester Eye Shadow N 3,3 gr",5182.0,140.0,5042.0
T258,"Wardah Tester Eye Shadow A 3,3 gr",2128.0,600.0,1528.0
T259,"Wardah Tester Eye Shadow B 3,3 gr",2435.0,0.0,2435.0
T260,"Wardah Tester Eye Shadow D 3,3 gr",3920.0,140.0,3780.0
T261,"Wardah Tester Eye Shadow E 3,3 gr",2456.0,120.0,2336.0
T262,"Wardah Tester Eye Shadow F 3,3 gr",2922.0,140.0,2782.0
T263,"Wardah Tester Eye Shadow G 3,3 gr",4283.0,140.0,4143.0
T266,Wardah Tester Container Evd Lum Liquid Foundation 02 Light Beige 40 ml (Pc(s)),1859.0,384.0,1475.0
T27,"Wardah Tester Eyexpert Staylast Liquid Eyeliner 3,5 gr (Pc(s))",11943.0,456.0,11487.0
T271,Wardah Tester Perfect Red Lip Palette 10 gr (Pc(s)),1773.0,78.0,1695.0
T272,Wardah Tester Exclusive Matte Lip Cream 01 Red-dicted 4 gr (Pc(s)),2.0,0.0,2.0
T273,Wardah Tester Exclusive Matte Lip Cream 02 Fuschionately 4 gr (Pc(s)),2.0,0.0,2.0
T274,Wardah Tester Exclusive Matte Lip Cream 03 See You Latte 4 gr (Pc(s)),2.0,0.0,2.0
T275,Wardah Tester Exclusive Matte Lip Cream 04 Pink Me 4 gr (Pc(s)),145.0,0.0,145.0
T276,Wardah Tester Exclusive Matte Lip Cream 05 Speachless 4 gr (Pc(s)),1176.0,120.0,1056.0
T284,Wardah Tester Soft Body Scrub With Passion Fruit 150 ml,424.0,12.0,412.0
T286,Wardah Pure Olive Oil Tester 50 ml (Pc(s)),391.0,28.0,363.0
T289,Wardah Tester Container Exclusive TWC 04 14 gr (Pc(s)),30.0,0.0,30.0
T290,Wardah Tester Exclusive Matte Lip Cream 14 My Honey Bee 4 gr,21303.0,1488.0,19815.0
T291,Wardah Tester Exclusive Matte Lip Cream 15 Pinky Plumise 4 gr,180.0,0.0,180.0
T292,Wardah Tester Exclusive Matte Lip Cream 16 Heartbeet 4 gr,8.0,0.0,8.0
T293,Wardah Tester Exclusive Matte Lip Cream 17 Rosy Cheek 4 gr,21016.0,1176.0,19840.0
T294,Wardah Tester Exclusive Matte Lip Cream 18 Saturdate Night 4 gr,20.0,0.0,20.0
T297,Wardah Tester EyeXpert Optimum Hi-Black Liner 1 gr (Pc(s)),14051.0,360.0,13691.0
T298,Wardah Tester Renew You Anti Aging Intensive Serum 17 ml (Pc(s)),643.0,0.0,643.0
T299,Wardah Tester White Secret Intense Brightening Essence 17 ml (pc(s)),1019.0,30.0,989.0
T300,Wardah Tester EyeXpert Eye & Lip Makeup Remover 100 ml,14327.0,1260.0,13067.0
T304,Tester Wardah Acne Pore Tightening Toner 100 ml,55.0,0.0,55.0
T306,Wardah Tester White Secret Pure Brightening Cleanser 150 ml Pc(s)),601.0,96.0,505.0
T307,Wardah Tester C-Defense DD Cream Light 20 ml (Pc(s)),30954.0,14404.0,16550.0
T308,Wardah Tester White Secret Exfoliating Lotion 150 ml (Pc(s)),662.0,96.0,566.0
T310,Wardah Tester White Secret Night Cream 30 gr (Pc(s)),5531.0,336.0,5195.0
T311,Wardah TESTER C-Defense Serum 17 ml (Pc(s)),734.0,30.0,704.0
T312,Wardah Tester C-Defense DD Cream Natural 20 ml (Pc(s)),9417.0,1152.0,8265.0
T313,"Wardah Tester Eye Brow Black 1,14 gr (Pc(s))",3544.0,120.0,3424.0
T314,"Wardah Tester Eye Brow Brown 1,14 gr (Pc(s))",3536.0,120.0,3416.0
T315,"Wardah Tester Eye Liner Black 1,14 gr (Pc(s))",3618.0,90.0,3528.0
T317,"Wardah Tester Eye Shadow C 3,3 gr",2945.0,60.0,2885.0
T318,Wardah Tester Exclusive Liquid Foundation 01 Light Beige 20 ml (Pc(s)),336.0,336.0,0.0
T321,Wardah Tester Lipbalm Vanilla 6.5 g,6.0,0.0,6.0
T322,Wardah Tester Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml,62.0,0.0,62.0
T323,Wardah Tester Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,112.0,0.0,112.0
T324,Wardah Tester Hand & Body Lotion INNOCENCE 200 ml (pc(s)),532.0,23.0,509.0
T327,Wardah Tester Soft Body Scrub With Olive 150 ml,347.0,24.0,323.0
T328,Tester Wardah Sunscreen Gel SPF 30 40 ml,588.0,30.0,558.0
T330,Wardah Tester Nature Daily Witch Hazel Purifying Serum 5 x 5 ml,954.0,144.0,810.0
T331,Wardah Tester Nature Daily Aloe Hydramild Multifunction Gel 100 ml,32.0,0.0,32.0
T332,Wardah Tester Nature Daily Aloe Hydramild Serum 5 x 5ml,709.0,48.0,661.0
T333,"Wardah Tester Eyexpert Staylast Gel Eyeliner 2,3 gr (Pc(s))",1.0,0.0,1.0
T336,Wardah Tester Container Exclusive Creamy Foundation 01 10 gr (Pc(s)),222.0,0.0,222.0
T337,Wardah Tester Container Exclusive Creamy Foundation 04 10 gr (Pc(s)),30.0,30.0,0.0
T338,Wardah Tester Container Excusive Creamy Foundation 05 10 gr (Pc(s)),79.0,20.0,59.0
T339,Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 03 Beige 8.5 gr (Pc(s)),544.0,0.0,544.0
T340,Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 04 Natural 8.5 gr (Pc(s)),570.0,0.0,570.0
T341,Wardah Tester Container Evd Lum Creamy Foundation Light Feel 04 Natural 11 gr (Pc(s)),200.0,45.0,155.0
T346,Wardah Tester Nature Daily Seaweed Balancing Cleanser 150 ml,697.0,24.0,673.0
T347,Wardah Tester Nature Daily Seaweed Balancing Facial Scrub 60 ml,694.0,36.0,658.0
T348,Wardah Tester Nature Daily Seaweed Intensive Night Cream 30 g,84.0,0.0,84.0
T349,Wardah Tester Exclusive Two Way Cake 01 Light Beige 12 g,2405.0,300.0,2105.0
T350,Wardah Tester Exclusive Two Way Cake 02 Sheer Pink 12 g,210.0,210.0,0.0
T351,Wardah Tester Exclusive Two Way Cake 03 Sandy Beige 12 g,254.0,210.0,44.0
T352,Wardah Tester Exclusive Two Way Cake 04 Natural 12 g,360.0,350.0,10.0
T353,Wardah Tester Exclusive Two Way Cake 05 Coffee Beige 12 g,2512.0,890.0,1622.0
T532,Wardah Tester Acnederm Day Moisturizer 40 ml,462.0,0.0,462.0
T533,Wardah Tester Acnederm Acne Spot Treatment Gel 15 ml,84.0,42.0,42.0
T537,Wardah Tester Lightening Two Way Cake Extra Cover 01 Light Beige 10 g,5462.0,164.0,5298.0
T538,Wardah Tester Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g,5626.0,200.0,5426.0
T539,Wardah Tester Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 g,10344.0,488.0,9856.0
T540,Wardah Tester Lightening Two Way Cake Extra Cover 04 Natural 10 g,14538.0,1028.0,13510.0
T541,Wardah Tester Lightening Two Way Cake Light Feel 01 Light Beige 12 g,579.0,200.0,379.0
T542,Wardah Tester Lightening Two Way Cake Light Feel 02 Golden Beige 12 g,8367.0,632.0,7735.0
T543,Wardah Tester Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g,2365.0,272.0,2093.0
T544,Wardah Tester Lightening Two Way Cake Light Feel 04 Natural 12 g,28344.0,1928.0,26416.0
T545,Wardah Tester Lightening Day Cream 30 g,384.0,240.0,144.0
T547,Wardah Tester Lightening Night Cream 30 g,360.0,240.0,120.0
T551,Wardah Tester Perfect Bright Moisturizer SPF 28 20 ml,1115.0,36.0,1079.0
T556,Wardah Tester Lightening Face Toner 150 ml,46.0,0.0,46.0
T558,Wardah Tester Lightening Facial Serum 5x5 ml,144.0,48.0,96.0
T561,Wardah Tester Lightening Milk Cleanser 150 ml,168.0,120.0,48.0
T562,Wardah Tester Everyday Shine Free BB Loose Powder 8 gr (Pc(s)),20.0,0.0,20.0
T568,Wardah Tester Lipstick Longlasting 19 Sunrise Nude 2.3 g,3.0,0.0,3.0
T601,Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 01 Rhythm 2.7 g,2124.0,252.0,1872.0
T620,Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 02 Clue 2.7 g,1411.0,0.0,1411.0
T621,Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 03 Mind 2.7 g,564.0,372.0,192.0
T622,MAKE OVER TESTER Powerstay Total Cover Matte Cream Foundation C62 Rich Cocoa 12 g,890.0,0.0,890.0
T624,MAKE OVER TESTER Powerstay Total Cover Matte Cream Foundation N30 Natural Beige 12 g,890.0,0.0,890.0
T626,MAKE OVER TESTER Powerstay Total Cover Matte Cream Foundation W22 Warm Ivory 12 g,486.0,120.0,366.0
T627,MAKE OVER TESTER Powerstay Total Cover Matte Cream Foundation W33 Honey Beige 12 g,365.0,0.0,365.0
T629,MAKE OVER TESTER Powerstay Total Cover Matte Cream Foundation W52 Warm Tan 12 g,12.0,0.0,12.0
T630,Wardah Tester Colek Colorfit Ultralight Matte Lipstick 3.2 g,17.0,0.0,17.0
T639,Wardah Tester Colek Exclusive Moist dan Matte Lipstick 10.8 g,1323.0,798.0,525.0
T76,Wardah Tester Luminous Liquid Foundation Natural White 40 ml (Pc(s)),256.0,0.0,256.0
T77,Wardah Tester Luminous Creamy Foundation Light Feel 03 Beige 11 gr (Pc(s)),34.0,0.0,34.0
T79,Wardah Tester Exclusive Liquid Foundation 05 Coffee Beige 20 ml (Pc(s)),819.0,0.0,819.0
T80,Wardah Tester Container Evd Lum Creamy Foundation Light Feel 03 Beige 11 gr (Pc(s)),135.0,45.0,90.0
T81,Wardah Tester Exclusive Liquid Foundation 02 Sheer Pink 20 ml (Pc(s)),280.0,280.0,0.0
T85,Wardah Tester Hand & Body Lotion SHINE 200 ml (pc(s)),463.0,23.0,440.0
T86,Wardah Tester Hand & Body Lotion SPARKS 200 ml (pc(s)),521.0,23.0,498.0
T92,"Wardah Tester Lipstick Exclusive Great Berry 35 3,8 gr (Pc(s))",30.0,0.0,30.0
T94,"Wardah Tester Lipstick Exclusive Mango 26 3,8 gr (Pc(s))",21.0,0.0,21.0
