Code,Product,Quantity on Hand,Reserved,Available
T247,Wardah Tester Body Mist FLAME 200 ml (Pc(s)),0,0,0
T248,Wardah Tester Body Mist INNOCENCE 200 ml (pc(s)),0,0,0
T249,Wardah Tester Body Mist SHINE 200 ml (pc(s)),0,0,0
T251,"Wardah Tester Eye Shadow H 3,3 gr",0,0,0
T252,"Wardah Tester Eye Shadow I 3,3 gr",0,0,0
T253,"Wardah Tester Eye Shadow J 3,3 gr",0,0,0
T254,"Wardah Tester Eye Shadow K 3,3 gr",0,0,0
T255,"Wardah Tester Eye Shadow L 3,3 gr",0,0,0
T256,"Wardah Tester Eye Shadow M 3,3 gr",0,0,0
T257,"Wardah Tester Eye Shadow N 3,3 gr",0,0,0
T258,"Wardah Tester Eye Shadow A 3,3 gr",0,0,0
T259,"Wardah Tester Eye Shadow B 3,3 gr",0,0,0
T260,"Wardah Tester Eye Shadow D 3,3 gr",0,0,0
T261,"Wardah Tester Eye Shadow E 3,3 gr",0,0,0
T262,"Wardah Tester Eye Shadow F 3,3 gr",0,0,0
T263,"Wardah Tester Eye Shadow G 3,3 gr",0,0,0
T27,"Wardah Tester Eyexpert Staylast Liquid Eyeliner 3,5 gr (Pc(s))",0,0,0
T290,Wardah Tester Exclusive Matte Lip Cream 14 My Honey Bee 4 gr,0,0,0
T293,Wardah Tester Exclusive Matte Lip Cream 17 Rosy Cheek 4 gr,0,0,0
T297,Wardah Tester EyeXpert Optimum Hi-Black Liner 1 gr (Pc(s)),0,0,0
T300,Wardah Tester EyeXpert Eye & Lip Makeup Remover 100 ml,0,0,0
T306,Wardah Tester White Secret Pure Brightening Cleanser 150 ml Pc(s)),0,0,0
T307,Wardah Tester C-Defense DD Cream Light 20 ml (Pc(s)),0,0,0
T308,Wardah Tester White Secret Exfoliating Lotion 150 ml (Pc(s)),0,0,0
T310,Wardah Tester White Secret Night Cream 30 gr (Pc(s)),0,0,0
T312,Wardah Tester C-Defense DD Cream Natural 20 ml (Pc(s)),0,0,0
T313,"Wardah Tester Eye Brow Black 1,14 gr (Pc(s))",0,0,0
T314,"Wardah Tester Eye Brow Brown 1,14 gr (Pc(s))",0,0,0
T315,"Wardah Tester Eye Liner Black 1,14 gr (Pc(s))",0,0,0
T317,"Wardah Tester Eye Shadow C 3,3 gr",0,0,0
T324,Wardah Tester Hand & Body Lotion INNOCENCE 200 ml (pc(s)),0,0,0
T537,Wardah Tester Lightening Two Way Cake Extra Cover 01 Light Beige 10 g,0,0,0
T538,Wardah Tester Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g,0,0,0
T539,Wardah Tester Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 g,0,0,0
T540,Wardah Tester Lightening Two Way Cake Extra Cover 04 Natural 10 g,0,0,0
T542,Wardah Tester Lightening Two Way Cake Light Feel 02 Golden Beige 12 g,0,0,0
T543,Wardah Tester Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g,0,0,0
T544,Wardah Tester Lightening Two Way Cake Light Feel 04 Natural 12 g,0,0,0
T601,Wardah Tester Instaperfect GLOSS CHIC Lip Crayon 01 Rhythm 2.7 g,0,0,0
T750,TESTER Biodef Natural Protection Mint + Green Tea Body Wash 60 ml,1,0,1
T751,TESTER Biodef Natural Protection Mint + Yuzu Body Wash 60 ml,50,0,50
T85,Wardah Tester Hand & Body Lotion SHINE 200 ml (pc(s)),0,0,0
T86,Wardah Tester Hand & Body Lotion SPARKS 200 ml (pc(s)),0,0,0
TRAY-NFSPR0-MO,"Tray Set NFS Pressed Powder Make Over. PET 350mic. 166x56x12,6mm. Natural.",20000,0,20000
