Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
L-PPP02-MO5X1,7G;FG;KB-MOLCPAL-287K150;PM;0.02;Pc(s);Pc(s);0.045454545454546;6384;;
L-PPP02-MO5X1,7G;FG;KUAS-LIPP10BH-BP;PM;1;Pc(s);Pc(s);0.045454545454546;6385;;
L-PPP02-MO5X1,7G;FG;PO-CCFCMO-16T1P;PM;1;Pc(s);Pc(s);0.045454545454546;6386;;
L-PPP02-MO5X1,7G;FG;STIC-BCLCPPPK-MOPPW;PM;1;Pc(s);Pc(s);0.045454545454546;6387;;
L-PPP02-MO5X1,7G;FG;STIC-BOTLCPPPK-R1MO;PM;1;Pc(s);Pc(s);0.045454545454546;6388;;
L-PPP03-MO5X1,7G;FG;CONT-LPMOL5R1-ASABS;PM;1;Pc(s);Pc(s);0.045454545454546;6389;;
L-PPP03-MO5X1,7G;FG;DUS-LCPMOI300-3151LG;PM;1;Pc(s);Pc(s);0.045454545454546;6390;;
L-PPP03-MO5X1,7G;FG;GODE-LPR1-MO;PM;5;Pc(s);Pc(s);0.045454545454546;6391;;
L-PPP03-MO5X1,7G;FG;KB-MOLCPAL-287K150;PM;0.02;Pc(s);Pc(s);0.045454545454546;6392;;
L-PPP03-MO5X1,7G;FG;KUAS-LIPP10BH-BP;PM;1;Pc(s);Pc(s);0.045454545454546;6393;;
L-PPP03-MO5X1,7G;FG;PO-CCFCMO-16T1P;PM;1;Pc(s);Pc(s);0.045454545454546;6394;;
L-PPP03-MO5X1,7G;FG;STIC-BCLCPPPC-MOPPW;PM;1;Pc(s);Pc(s);0.045454545454546;6395;;
L-PPP03-MO5X1,7G;FG;STIC-BOTLCPPPC-R1MO;PM;1;Pc(s);Pc(s);0.045454545454546;6396;;
L-PTG1-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.091269841269841;6397;;
L-PTG1-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.091269841269841;6398;;
L-PTG1-MO;FG;DUS-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.091269841269841;6399;;
L-PTG1-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.091269841269841;6400;;
L-PTG1-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.091269841269841;6401;;
L-PTG1-MO;FG;STIC-BGLHT401R0-MO;PM;1;Pc(s);Pc(s);0.091269841269841;6402;;
L-PTG1-MO;FG;STIC-VGLHT401R0-MO;PM;1;Pc(s);Pc(s);0.091269841269841;6403;;
L-PTG2-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.3189448441247;6404;;
L-PTG2-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.3189448441247;6405;;
L-PTG2-MO;FG;DUS-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.3189448441247;6406;;
L-PTG2-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.3189448441247;6407;;
L-PTG2-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.3189448441247;6408;;
L-PTG2-MO;FG;STIC-BGLHT402R0-MO;PM;1;Pc(s);Pc(s);0.3189448441247;6409;;
L-PTG2-MO;FG;STIC-VGLHT402R0-MO;PM;1;Pc(s);Pc(s);0.3189448441247;6410;;
L-PTG3-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.111111111111111;6411;;
L-PTG3-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.111111111111111;6412;;
L-PTG3-MO;FG;DUS-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.111111111111111;6413;;
L-PTG3-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.111111111111111;6414;;
L-PTG3-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.111111111111111;6415;;
L-PTG3-MO;FG;STIC-BGLHT403R0-MO;PM;1;Pc(s);Pc(s);0.111111111111111;6416;;
L-PTG3-MO;FG;STIC-VGLHT403R0-MO;PM;1;Pc(s);Pc(s);0.111111111111111;6417;;
L-PTG4-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.05;6418;;
L-PTG4-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.05;6419;;
L-PTG4-MO;FG;DUS-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.05;6420;;
L-PTG4-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.05;6421;;
L-PTG4-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.05;6422;;
L-PTG4-MO;FG;STIC-BGLHT404R0-MO;PM;1;Pc(s);Pc(s);0.05;6423;;
L-PTG4-MO;FG;STIC-VGLHT404R0-MO;PM;1;Pc(s);Pc(s);0.05;6424;;
L-PTG5-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.024208566108008;6425;;
L-PTG5-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.024208566108008;6426;;
L-PTG5-MO;FG;DUS-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.024208566108008;6427;;
L-PTG5-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.024208566108008;6428;;
L-PTG5-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.024208566108008;6429;;
L-PTG5-MO;FG;STIC-BGLHT405R0-MO;PM;1;Pc(s);Pc(s);0.024208566108008;6430;;
L-PTG5-MO;FG;STIC-VGLHT405R0-MO;PM;1;Pc(s);Pc(s);0.024208566108008;6431;;
L-PTGL1-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.030603060306031;6432;;
L-PTGL1-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.030603060306031;6433;;
L-PTGL2-MO;FG;BOTO-WGLHTR0-MO;PM;1;Pc(s);Pc(s);0.030603060306031;6434;;
L-PTGL2-MO;FG;CAPA-GLHTR0-MO;PM;1;Pc(s);Pc(s);0.030603060306031;6435;;
L-PTMC01-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6436;;
L-PTMC01-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6437;;
L-PTMC01-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6438;;
L-PTMC01-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6439;;
L-PTMC01-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6440;;
L-PTMC01-MO;FG;STIC-BPTMLC1R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6441;;
L-PTMC01-MO;FG;STIC-BPTMLC1R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6441;;
L-PTMC01-MO;FG;STIC-VBPTMLCB01R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6442;;
L-PTMC02-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6443;;
L-PTMC02-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6444;;
L-PTMC02-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6445;;
L-PTMC02-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6446;;
L-PTMC02-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6447;;
L-PTMC02-MO;FG;STIC-BPTMLC2R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6448;;
L-PTMC02-MO;FG;STIC-BPTMLC2R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6448;;
L-PTMC02-MO;FG;STIC-VBPTMLCB02R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6449;;
L-PTMC03-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6450;;
L-PTMC03-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6451;;
L-PTMC03-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6452;;
L-PTMC03-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6453;;
L-PTMC03-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6454;;
L-PTMC03-MO;FG;STIC-BPTMLC3R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6455;;
L-PTMC03-MO;FG;STIC-BPTMLC3R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6455;;
L-PTMC03-MO;FG;STIC-VBPTMLCB03R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6456;;
L-PTMC03FB-MO;REFILL;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6457;;
L-PTMC03FB-MO;REFILL;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6458;;
L-PTMC03FB-MO;REFILL;STIC-BPTMLC3R0-MO;PM;1;Pc(s);Pc(s);;6459;;
L-PTMC03FB-MO;REFILL;STIC-BPTMLC3R1-MO;PM;1;Pc(s);Pc(s);;6459;;
L-PTMC04-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6460;;
L-PTMC04-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6461;;
L-PTMC04-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6462;;
L-PTMC04-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6463;;
L-PTMC04-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6464;;
L-PTMC04-MO;FG;STIC-BPTMLC4R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6465;;
L-PTMC04-MO;FG;STIC-BPTMLC4R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6465;;
L-PTMC04-MO;FG;STIC-VBPTMLCB04R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6466;;
L-PTMC05-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6467;;
L-PTMC05-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6468;;
L-PTMC05-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6469;;
L-PTMC05-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6470;;
L-PTMC05-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6471;;
L-PTMC05-MO;FG;STIC-BPTMLC5R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6472;;
L-PTMC05-MO;FG;STIC-BPTMLC5R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6472;;
L-PTMC05-MO;FG;STIC-VBPTMLCB05R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6473;;
L-PTMC06-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6474;;
L-PTMC06-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6475;;
L-PTMC06-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6476;;
L-PTMC06-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6477;;
L-PTMC06-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6478;;
L-PTMC06-MO;FG;STIC-BPTMLC6R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6479;;
L-PTMC06-MO;FG;STIC-BPTMLC6R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6479;;
L-PTMC06-MO;FG;STIC-VBPTMLCB06R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6480;;
L-PTMC07-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6481;;
L-PTMC07-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6482;;
L-PTMC07-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6483;;
L-PTMC07-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6484;;
L-PTMC07-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6485;;
L-PTMC07-MO;FG;STIC-BPTMLC7R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6486;;
L-PTMC07-MO;FG;STIC-BPTMLC7R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6486;;
L-PTMC07-MO;FG;STIC-VBPTMLCB07R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6487;;
L-PTMC07BS-MO;REFILL;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6488;;
L-PTMC07BS-MO;REFILL;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6489;;
L-PTMC07BS-MO;REFILL;STIC-BPTMLC7R0-MO;PM;1;Pc(s);Pc(s);;6490;;
L-PTMC07BS-MO;REFILL;STIC-BPTMLC7R1-MO;PM;1;Pc(s);Pc(s);;6490;;
L-PTMC08-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6491;;
L-PTMC08-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6492;;
L-PTMC08-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6493;;
L-PTMC08-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6494;;
L-PTMC08-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6495;;
L-PTMC08-MO;FG;STIC-BPTMLC8R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6496;;
L-PTMC08-MO;FG;STIC-BPTMLC8R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6496;;
L-PTMC08-MO;FG;STIC-VBPTMLCB08R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6497;;
L-PTMCA-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6498;;
L-PTMCA-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6499;;
L-PTMCA-MO;FG;DUS-PMTLC9R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6500;;
L-PTMCA-MO;FG;DUS-PMTLC9R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6500;;
L-PTMCA-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6501;;
L-PTMCA-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6502;;
L-PTMCA-MO;FG;STIC-BPTMLC9R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6503;;
L-PTMCA-MO;FG;STIC-BPTMLC9R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6503;;
L-PTMCAFS-MO;REFILL;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6504;;
L-PTMCAFS-MO;REFILL;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6505;;
L-PTMCAFS-MO;REFILL;STIC-BPTMLC9R0-MO;PM;1;Pc(s);Pc(s);;6506;;
L-PTMCAFS-MO;REFILL;STIC-BPTMLC9R1-MO;PM;1;Pc(s);Pc(s);;6506;;
L-PTMCB-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6507;;
L-PTMCB-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6508;;
L-PTMCB-MO;FG;DUS-PMTLC10R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6509;;
L-PTMCB-MO;FG;DUS-PMTLC10R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6509;;
L-PTMCB-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6510;;
L-PTMCB-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6511;;
L-PTMCB-MO;FG;STIC-BPTMLC10R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6512;;
L-PTMCB-MO;FG;STIC-BPTMLC10R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6512;;
L-PTMCC-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6513;;
L-PTMCC-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6514;;
L-PTMCC-MO;FG;DUS-PMTLCALLR2-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6515;;
L-PTMCC-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6516;;
L-PTMCC-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6517;;
L-PTMCC-MO;FG;STIC-BPTMLC11R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6518;;
L-PTMCC-MO;FG;STIC-BPTMLC11R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6518;;
L-PTMCC-MO;FG;STIC-VBPTMLCB11R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6519;;
L-PTMCCBB-MO;REFILL;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6520;;
L-PTMCCBB-MO;REFILL;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);;6521;;
L-PTMCCBB-MO;REFILL;STIC-BPTMLC11R0-MO;PM;1;Pc(s);Pc(s);;6522;;
L-PTMCCBB-MO;REFILL;STIC-BPTMLC11R1-MO;PM;1;Pc(s);Pc(s);;6522;;
L-PTMCD-MO;FG;BOTO-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6523;;
L-PTMCD-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6524;;
L-PTMCD-MO;FG;DUS-PMTLC12R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6525;;
L-PTMCD-MO;FG;DUS-PMTLC12R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6525;;
L-PTMCD-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6526;;
L-PTMCD-MO;FG;KB-MOCC36R1-270CF;PM;0.00757;Pc(s);Pc(s);0.029946524064171;6527;;
L-PTMCD-MO;FG;STIC-BPTMLC12R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6528;;
L-PTMCD-MO;FG;STIC-BPTMLC12R1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6528;;
L-PTMCE-MO;FG;BOTP-PTMSE10-MO;SFG Packs;1;Pc(s);Pc(s);0.029946524064171;6529;;
L-PTMCE-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6530;;
L-PTMCE-MO;FG;DUS-PTMSE10R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6531;;
L-PTMCE-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6532;;
L-PTMCE-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.029946524064171;6533;;
L-PTMCE-MO;FG;STIC-BPTMSE10R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6534;;
L-PTMCF-MO;FG;BOTP-PTMSE20-MO;SFG Packs;1;Pc(s);Pc(s);0.029946524064171;6535;;
L-PTMCF-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6536;;
L-PTMCF-MO;FG;DUS-PTMSE20R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6537;;
L-PTMCF-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6538;;
L-PTMCF-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.029946524064171;6539;;
L-PTMCF-MO;FG;STIC-BPTMSE20R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6540;;
L-PTMCG-MO;FG;BOTP-PTMSE30-MO;SFG Packs;1;Pc(s);Pc(s);0.029946524064171;6541;;
L-PTMCG-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6542;;
L-PTMCG-MO;FG;DUS-PTMSE30R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6543;;
L-PTMCG-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6544;;
L-PTMCG-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.029946524064171;6545;;
L-PTMCG-MO;FG;STIC-BPTMSE30R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6546;;
L-PTMCH-MO;FG;BOTP-PTMSE40-MO;SFG Packs;1;Pc(s);Pc(s);0.029946524064171;6547;;
L-PTMCH-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6548;;
L-PTMCH-MO;FG;DUS-PTMSE40R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6549;;
L-PTMCH-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6550;;
L-PTMCH-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.029946524064171;6551;;
L-PTMCH-MO;FG;STIC-BPTMSE40R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6552;;
L-PTMCI-MO;FG;BOTP-PTMSE50-MO;SFG Packs;1;Pc(s);Pc(s);0.029946524064171;6553;;
L-PTMCI-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6554;;
L-PTMCI-MO;FG;DUS-PTMSE50R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6555;;
L-PTMCI-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.029946524064171;6556;;
L-PTMCI-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.029946524064171;6557;;
L-PTMCI-MO;FG;STIC-BPTMSE50R0-MO;PM;1;Pc(s);Pc(s);0.029946524064171;6558;;
L-PTMCJ-MO;FG;BOTP-PTMSE60-MO;SFG Packs;1;Pc(s);Pc(s);0.032085561497326;6559;;
L-PTMCJ-MO;FG;CAPA-PTMLCR1-MO;PM;1;Pc(s);Pc(s);0.032085561497326;6560;;
L-PTMCJ-MO;FG;DUS-PTMSE60R0-MO;PM;1;Pc(s);Pc(s);0.032085561497326;6561;;
L-PTMCJ-MO;FG;IBOX-CR0-MO;PM;0.08333;Pc(s);Pc(s);0.032085561497326;6562;;
L-PTMCJ-MO;FG;KB-MOCC36R1-270CF;PM;0.00758;Pc(s);Pc(s);0.032085561497326;6563;;
L-PTMCJ-MO;FG;STIC-BPTMSE60R0-MO;PM;1;Pc(s);Pc(s);0.032085561497326;6564;;
L-PVW01-MO;FG;BOTO-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6565;;
L-PVW01-MO;FG;CAPA-WPVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6566;;
L-PVW01-MO;FG;DUS-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6567;;
L-PVW01-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.030059523809524;6568;;
L-PVW01-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.030059523809524;6569;;
L-PVW01-MO;FG;STIC-BTPVLS1R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6570;;
L-PVW01-MO;FG;STIC-VPVLS1R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6571;;
L-PVW02-MO;FG;BOTO-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6572;;
L-PVW02-MO;FG;CAPA-WPVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6573;;
L-PVW03-MO;FG;BOTO-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6574;;
L-PVW03-MO;FG;CAPA-WPVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6575;;
L-PVW03-MO;FG;DUS-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6576;;
L-PVW03-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.030059523809524;6577;;
L-PVW03-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.030059523809524;6578;;
L-PVW03-MO;FG;STIC-BTPVLS3R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6579;;
L-PVW03-MO;FG;STIC-VPVLS3R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6580;;
L-PVW04-MO;FG;BOTO-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6581;;
L-PVW04-MO;FG;CAPA-WPVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6582;;
L-PVW04-MO;FG;DUS-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6583;;
L-PVW04-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.030059523809524;6584;;
L-PVW04-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.030059523809524;6585;;
L-PVW04-MO;FG;STIC-BTPVLS4R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6586;;
L-PVW04-MO;FG;STIC-VPVLS4R0-MO;PM;1;Pc(s);Pc(s);0.030059523809524;6587;;
L-PVW05-MO;FG;BOTO-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6588;;
L-PVW05-MO;FG;CAPA-WPVLSR0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6589;;
L-PVW05-MO;FG;DUS-PVLSR0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6590;;
L-PVW05-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.040849673202614;6591;;
L-PVW05-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.040849673202614;6592;;
L-PVW05-MO;FG;STIC-BTPVLS5R0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6593;;
L-PVW05-MO;FG;STIC-PIPVLSR0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6594;;
L-PVW05-MO;FG;STIC-VPVLS5R0-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6595;;
L-PVW05-MO;FG;STIC-VPVLS5R1-MO;PM;1;Pc(s);Pc(s);0.040849673202614;6595;;
